Categories,Available Services,1 oz.,2 oz.,3 oz.,4 oz.,5 oz.,6 oz.,7 oz.,8 oz.,9 oz.,10 oz.,11 oz.,12 oz.,13 oz.,14 oz.,15 oz.,15.99 oz.,1 lb.,2 lb.,3 lb.,4 lb.,5 lb.,6 lb.,7 lb.,8 lb.,9 lb.,10 lb.,11 lb.,12 lb.,13 lb.,14 lb.,15 lb.,16 lb.,17 lb.,18 lb.,19 lb.,20 lb.,21 lb.,22 lb.,23 lb.,24 lb.,25 lb.,26 lb.,27 lb.,28 lb.,29 lb.,30 lb.,31 lb.,32 lb.,33 lb.,34 lb.,35 lb.,36 lb.,37 lb.,38 lb.,39 lb.,40 lb.,41 lb.,42 lb.,43 lb.,44 lb.,45 lb.,46 lb.,47 lb.,48 lb.,49 lb.,50 lb.,51 lb.,52 lb.,53 lb.,54 lb.,55 lb.
Furniture -> Bathroom,SC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2978125,2.489296875,2.6807812500000003,2.8722656250000003,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375
Furniture -> Bedroom,SC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2978125,2.489296875,2.6807812500000003,2.8722656250000003,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375
Furniture -> Dining Room & Kitchen,SC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2978125,2.489296875,2.6807812500000003,2.8722656250000003,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375
Furniture -> Kids,SC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2978125,2.489296875,2.6807812500000003,2.8722656250000003,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375
Furniture -> Living Room,SC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2978125,2.489296875,2.6807812500000003,2.8722656250000003,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375
Furniture -> Mattresses,Not Accepted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Furniture -> Office,SC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2978125,2.489296875,2.6807812500000003,2.8722656250000003,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375
Furniture -> Patio,SC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2978125,2.489296875,2.6807812500000003,2.8722656250000003,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375
"Furniture -> TV Stands, Wall Mounts & Entertainment Centers",SC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2978125,2.489296875,2.6807812500000003,2.8722656250000003,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Health & Beauty,,1.531875,1.531875,1.531875,1.531875,1.531875,1.531875,1.531875,1.531875,1.723359375,1.9148437500000002,2.106328125,2.2978125,2.489296875,2.6807812500000003,2.8722656250000003,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Health & Beauty -> Bath & Body,SC,1.531875,1.531875,1.531875,1.531875,1.531875,1.531875,1.531875,1.531875,1.723359375,1.9148437500000002,2.106328125,2.2978125,2.489296875,2.6807812500000003,2.8722656250000003,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Health & Beauty -> Canes, Walkers, Wheelchairs & Mobility",SC,1.531875,1.531875,1.531875,1.531875,1.531875,1.531875,1.531875,1.531875,1.723359375,1.9148437500000002,2.106328125,2.2978125,2.489296875,2.6807812500000003,2.8722656250000003,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Health & Beauty -> Diet, Nutrition, Vitamins & Supplements",SC,1.531875,1.531875,1.531875,1.531875,1.531875,1.531875,1.531875,1.531875,1.723359375,1.9148437500000002,2.106328125,2.2978125,2.489296875,2.6807812500000003,2.8722656250000003,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Health & Beauty -> First Aid & Home Treatment,SC,1.531875,1.531875,1.531875,1.531875,1.531875,1.531875,1.531875,1.531875,1.723359375,1.9148437500000002,2.106328125,2.2978125,2.489296875,2.6807812500000003,2.8722656250000003,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Health & Beauty -> Fragrances,SC,1.531875,1.531875,1.531875,1.531875,1.531875,1.531875,1.531875,1.531875,1.723359375,1.9148437500000002,2.106328125,2.2978125,2.489296875,2.6807812500000003,2.8722656250000003,3.06375,3.06375,3.06375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Health & Beauty -> Hair Care,SC,1.531875,1.531875,1.531875,1.531875,1.531875,1.531875,1.531875,1.531875,1.723359375,1.9148437500000002,2.106328125,2.2978125,2.489296875,2.6807812500000003,2.8722656250000003,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Health & Beauty -> Home Health Care,SC,1.531875,1.531875,1.531875,1.531875,1.531875,1.531875,1.531875,1.531875,1.723359375,1.9148437500000002,2.106328125,2.2978125,2.489296875,2.6807812500000003,2.8722656250000003,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Health & Beauty -> Makeup,SC,1.531875,1.531875,1.531875,1.531875,1.531875,1.531875,1.531875,1.531875,1.723359375,1.9148437500000002,2.106328125,2.2978125,2.489296875,2.6807812500000003,2.8722656250000003,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Health & Beauty -> Massagers & Spa,SC,1.531875,1.531875,1.531875,1.531875,1.531875,1.531875,1.531875,1.531875,1.723359375,1.9148437500000002,2.106328125,2.2978125,2.489296875,2.6807812500000003,2.8722656250000003,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Health & Beauty -> Medical Devices & Daily Living Aids,SC,1.531875,1.531875,1.531875,1.531875,1.531875,1.531875,1.531875,1.531875,1.723359375,1.9148437500000002,2.106328125,2.2978125,2.489296875,2.6807812500000003,2.8722656250000003,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Health & Beauty -> Oral Care,SC,1.531875,1.531875,1.531875,1.531875,1.531875,1.531875,1.531875,1.531875,1.723359375,1.9148437500000002,2.106328125,2.2978125,2.489296875,2.6807812500000003,2.8722656250000003,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Health & Beauty -> Sexual Wellness & Family Planning,SC,1.531875,1.531875,1.531875,1.531875,1.531875,1.531875,1.531875,1.531875,1.723359375,1.9148437500000002,2.106328125,2.2978125,2.489296875,2.6807812500000003,2.8722656250000003,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Health & Beauty -> Shaving,SC,1.531875,1.531875,1.531875,1.531875,1.531875,1.531875,1.531875,1.531875,1.723359375,1.9148437500000002,2.106328125,2.2978125,2.489296875,2.6807812500000003,2.8722656250000003,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Health & Beauty -> Vision & Optical,SC,1.531875,1.531875,1.531875,1.531875,1.531875,1.531875,1.531875,1.531875,1.723359375,1.9148437500000002,2.106328125,2.2978125,2.489296875,2.6807812500000003,2.8722656250000003,3.06375,3.06375,3.06375,3.06375,3.06375,3.06375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Home Appliance,,0.0,5.514531250000001,5.514531250000001,5.514531250000001,5.514531250000001,5.514531250000001,5.514531250000001,5.514531250000001,6.203847656250001,6.8931640625,7.582480468750001,8.271796875000001,8.96111328125,9.6504296875,10.339746093750001,11.029062500000002,11.029062500000002,11.029062500000002,11.958348958333335,12.887635416666667,13.816921875,15.42989765625,17.0428734375,18.65584921875,20.268825,21.88180078125,23.293154589843752,24.7045083984375,26.11586220703125,27.527216015625,28.93856982421875,30.3499236328125,31.761277441406254,33.17263125,34.58398505859375,35.9953388671875,36.08656385722913,36.17781655521347,36.26909893593907,36.36041319330574,36.451761773985496,36.54314741782174,36.63457320663764,36.72604262364554,36.817559626346934,36.90912873677409,37.000755154272454,37.092444897936524,37.18420498857658,37.2760436841581,37.36797078875132,37.4599980643739,37.55213978979098,37.644413534049974,37.73684125203869,37.829450877587675,37.92227871242498,38.01537314116375,38.10880066612041,38.20265624893602,38.29708226265579,38.39230637926339,38.4887267750899,38.5871392206684,38.68953139722069,44.22823608398437,46.28646038818359,48.34468469238281,50.40290899658203,52.46113330078124,54.51935760498047
Home -> Appliances -> Accessories,SC,0.0,2.8440625000000006,2.8440625000000006,2.8440625000000006,2.8440625000000006,2.8440625000000006,2.8440625000000006,2.8440625000000006,3.1995703125000006,3.5550781250000005,3.910585937500001,4.266093750000001,4.621601562500001,4.977109375000001,5.332617187500001,5.688125000000001,5.688125000000001,5.688125000000001,5.994302083333334,6.300479166666667,6.60665625,7.1380921875,7.669528124999999,8.200964062499999,8.732399999999998,9.2638359375,9.7288423828125,10.193848828125,10.658855273437501,11.123861718750002,11.5888681640625,12.053874609375,12.518881054687501,12.9838875,13.448893945312498,13.913900390624999,14.004318310546873,14.094736230468747,14.185154150390623,14.275572070312498,14.365989990234372,14.456407910156248,14.546825830078124,14.637243749999998,14.727661669921872,14.818079589843748,14.908497509765624,14.998915429687498,15.089333349609372,15.179751269531248,15.270169189453124,15.360587109374999,15.451005029296873,15.541422949218749,15.631840869140625,15.722258789062499,15.812676708984373,15.90309462890625,15.993512548828125,16.08393046875,16.174348388671877,16.264766308593753,16.355184228515625,16.4456021484375,16.536020068359377,16.62643798828125,17.304572387695313,17.982706787109375,18.660841186523438,19.3389755859375,20.017109985351563
Home -> Appliances -> Major Appliances -> Dishwashers,SC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1380921875,7.669528124999999,8.200964062499999,8.732399999999998,9.2638359375,9.7288423828125,10.193848828125,10.658855273437501,11.123861718750002,11.5888681640625,12.053874609375,12.518881054687501,12.9838875,13.448893945312498,13.913900390624999,14.004318310546873,14.094736230468747,14.185154150390623,14.275572070312498,14.365989990234372,14.456407910156248,14.546825830078124,14.637243749999998,14.727661669921872,14.818079589843748,14.908497509765624,14.998915429687498,15.089333349609372,15.179751269531248,15.270169189453124,15.360587109374999,15.451005029296873,15.541422949218749,15.631840869140625,15.722258789062499,15.812676708984373,15.90309462890625,15.993512548828125,16.08393046875,16.174348388671877,16.264766308593753,16.355184228515625,16.4456021484375,16.536020068359377,16.62643798828125,17.304572387695313,17.982706787109375,18.660841186523438,19.3389755859375,20.017109985351563
Home -> Appliances -> Major Appliances -> Freezers,SC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1380921875,7.669528124999999,8.200964062499999,8.732399999999998,9.2638359375,9.7288423828125,10.193848828125,10.658855273437501,11.123861718750002,11.5888681640625,12.053874609375,12.518881054687501,12.9838875,13.448893945312498,13.913900390624999,14.004318310546873,14.094736230468747,14.185154150390623,14.275572070312498,14.365989990234372,14.456407910156248,14.546825830078124,14.637243749999998,14.727661669921872,14.818079589843748,14.908497509765624,14.998915429687498,15.089333349609372,15.179751269531248,15.270169189453124,15.360587109374999,15.451005029296873,15.541422949218749,15.631840869140625,15.722258789062499,15.812676708984373,15.90309462890625,15.993512548828125,16.08393046875,16.174348388671877,16.264766308593753,16.355184228515625,16.4456021484375,16.536020068359377,16.62643798828125,17.304572387695313,17.982706787109375,18.660841186523438,19.3389755859375,20.017109985351563
Home -> Appliances -> Major Appliances -> Ice Makers,SC&VAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.42989765625,17.0428734375,18.65584921875,20.268825,21.88180078125,23.293154589843752,24.7045083984375,26.11586220703125,27.527216015625,28.93856982421875,30.3499236328125,31.761277441406254,33.17263125,34.58398505859375,35.9953388671875,36.08656385722913,36.17781655521347,36.26909893593907,36.36041319330574,36.451761773985496,36.54314741782174,36.63457320663764,36.72604262364554,36.817559626346934,36.90912873677409,37.000755154272454,37.092444897936524,37.18420498857658,37.2760436841581,37.36797078875132,37.4599980643739,37.55213978979098,37.644413534049974,37.73684125203869,37.829450877587675,37.92227871242498,38.01537314116375,38.10880066612041,38.20265624893602,38.29708226265579,38.39230637926339,38.4887267750899,38.5871392206684,38.68953139722069,44.22823608398437,46.28646038818359,48.34468469238281,50.40290899658203,52.46113330078124,54.51935760498047
Home -> Appliances -> Major Appliances -> Laundry,SC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1380921875,7.669528124999999,8.200964062499999,8.732399999999998,9.2638359375,9.7288423828125,10.193848828125,10.658855273437501,11.123861718750002,11.5888681640625,12.053874609375,12.518881054687501,12.9838875,13.448893945312498,13.913900390624999,14.004318310546873,14.094736230468747,14.185154150390623,14.275572070312498,14.365989990234372,14.456407910156248,14.546825830078124,14.637243749999998,14.727661669921872,14.818079589843748,14.908497509765624,14.998915429687498,15.089333349609372,15.179751269531248,15.270169189453124,15.360587109374999,15.451005029296873,15.541422949218749,15.631840869140625,15.722258789062499,15.812676708984373,15.90309462890625,15.993512548828125,16.08393046875,16.174348388671877,16.264766308593753,16.355184228515625,16.4456021484375,16.536020068359377,16.62643798828125,17.304572387695313,17.982706787109375,18.660841186523438,19.3389755859375,20.017109985351563
Home -> Appliances -> Major Appliances -> Ovens / Ranges,SC&VAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.42989765625,17.0428734375,18.65584921875,20.268825,21.88180078125,23.293154589843752,24.7045083984375,26.11586220703125,27.527216015625,28.93856982421875,30.3499236328125,31.761277441406254,33.17263125,34.58398505859375,35.9953388671875,36.08656385722913,36.17781655521347,36.26909893593907,36.36041319330574,36.451761773985496,36.54314741782174,36.63457320663764,36.72604262364554,36.817559626346934,36.90912873677409,37.000755154272454,37.092444897936524,37.18420498857658,37.2760436841581,37.36797078875132,37.4599980643739,37.55213978979098,37.644413534049974,37.73684125203869,37.829450877587675,37.92227871242498,38.01537314116375,38.10880066612041,38.20265624893602,38.29708226265579,38.39230637926339,38.4887267750899,38.5871392206684,38.68953139722069,44.22823608398437,46.28646038818359,48.34468469238281,50.40290899658203,52.46113330078124,54.51935760498047
Home -> Appliances -> Major Appliances -> Refrigerators,SC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1380921875,7.669528124999999,8.200964062499999,8.732399999999998,9.2638359375,9.7288423828125,10.193848828125,10.658855273437501,11.123861718750002,11.5888681640625,12.053874609375,12.518881054687501,12.9838875,13.448893945312498,13.913900390624999,14.004318310546873,14.094736230468747,14.185154150390623,14.275572070312498,14.365989990234372,14.456407910156248,14.546825830078124,14.637243749999998,14.727661669921872,14.818079589843748,14.908497509765624,14.998915429687498,15.089333349609372,15.179751269531248,15.270169189453124,15.360587109374999,15.451005029296873,15.541422949218749,15.631840869140625,15.722258789062499,15.812676708984373,15.90309462890625,15.993512548828125,16.08393046875,16.174348388671877,16.264766308593753,16.355184228515625,16.4456021484375,16.536020068359377,16.62643798828125,17.304572387695313,17.982706787109375,18.660841186523438,19.3389755859375,20.017109985351563
Home -> Appliances -> Major Appliances -> Water Heaters -> Electric,SC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1380921875,7.669528124999999,8.200964062499999,8.732399999999998,9.2638359375,9.7288423828125,10.193848828125,10.658855273437501,11.123861718750002,11.5888681640625,12.053874609375,12.518881054687501,12.9838875,13.448893945312498,13.913900390624999,14.004318310546873,14.094736230468747,14.185154150390623,14.275572070312498,14.365989990234372,14.456407910156248,14.546825830078124,14.637243749999998,14.727661669921872,14.818079589843748,14.908497509765624,14.998915429687498,15.089333349609372,15.179751269531248,15.270169189453124,15.360587109374999,15.451005029296873,15.541422949218749,15.631840869140625,15.722258789062499,15.812676708984373,15.90309462890625,15.993512548828125,16.08393046875,16.174348388671877,16.264766308593753,16.355184228515625,16.4456021484375,16.536020068359377,16.62643798828125,17.304572387695313,17.982706787109375,18.660841186523438,19.3389755859375,20.017109985351563
Home -> Appliances -> Major Appliances -> Water Heaters -> Gas,SC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1380921875,7.669528124999999,8.200964062499999,8.732399999999998,9.2638359375,9.7288423828125,10.193848828125,10.658855273437501,11.123861718750002,11.5888681640625,12.053874609375,12.518881054687501,12.9838875,13.448893945312498,13.913900390624999,14.004318310546873,14.094736230468747,14.185154150390623,14.275572070312498,14.365989990234372,14.456407910156248,14.546825830078124,14.637243749999998,14.727661669921872,14.818079589843748,14.908497509765624,14.998915429687498,15.089333349609372,15.179751269531248,15.270169189453124,15.360587109374999,15.451005029296873,15.541422949218749,15.631840869140625,15.722258789062499,15.812676708984373,15.90309462890625,15.993512548828125,16.08393046875,16.174348388671877,16.264766308593753,16.355184228515625,16.4456021484375,16.536020068359377,16.62643798828125,17.304572387695313,17.982706787109375,18.660841186523438,19.3389755859375,20.017109985351563
