Categories,Eligible for Supply Chain Only,Activities,1 oz.,2 oz.,3 oz.,4 oz.,5 oz.,6 oz.,7 oz.,8 oz.,9 oz.,10 oz.,11 oz.,12 oz.,13 oz.,14 oz.,15 oz.,15.99 oz.,1 lb.,2 lb.,3 lb.,4 lb.,5 lb.,6 lb.,7 lb.,8 lb.,9 lb.,10 lb.,11 lb.,12 lb.,13 lb.,14 lb.,15 lb.,16 lb.,17 lb.,18 lb.,19 lb.,20 lb.,21 lb.,22 lb.,23 lb.,24 lb.,25 lb.,26 lb.,27 lb.,28 lb.,29 lb.,30 lb.,31 lb.,32 lb.,33 lb.,34 lb.,35 lb.,36 lb.,37 lb.,38 lb.,39 lb.,40 lb.,41 lb.,42 lb.,43 lb.,44 lb.,45 lb.,46 lb.,47 lb.,48 lb.,49 lb.,50 lb.,51 lb.,52 lb.,53 lb.,54 lb.,55 lb.
Furniture -> Living Room,Y,"Receive, check in, inspect (brand new, like new, used), store to a shelf/pallet, B2C/B2B fulfillment",,,,,,,,,,,,2.7573749999999997,2.98715625,3.2169375,3.44671875,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765
Furniture -> Mattresses,N,"Receive, check in, inspect (brand new, like new, used), store to a shelf/pallet, B2C/B2B fulfillment",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Furniture -> Office,Y,"Receive, check in, inspect (brand new, like new, used), store to a shelf/pallet, B2C/B2B fulfillment",,,,,,,,,,,,2.7573749999999997,2.98715625,3.2169375,3.44671875,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765
Furniture -> Patio,Y,"Receive, check in, inspect (brand new, like new, used), store to a shelf/pallet, B2C/B2B fulfillment",,,,,,,,,,,,2.7573749999999997,2.98715625,3.2169375,3.44671875,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765
"Furniture -> TV Stands, Wall Mounts & Entertainment Centers",Y,"Receive, check in, inspect (brand new, like new, used), store to a shelf/pallet, B2C/B2B fulfillment",,,,,,,,,,,,2.7573749999999997,2.98715625,3.2169375,3.44671875,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Health & Beauty,,,1.83825,1.83825,1.83825,1.83825,1.83825,1.83825,1.83825,1.83825,2.0680312499999998,2.2978125,2.52759375,2.7573749999999997,2.98715625,3.2169375,3.44671875,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,,,,,,,,,,,,,,,,,,,,,,,,,
Health & Beauty -> Bath & Body,Y,"Receive, check in, inspect (brand new, used), store to a shelf/pallet, B2C/B2B fulfillment",1.83825,1.83825,1.83825,1.83825,1.83825,1.83825,1.83825,1.83825,2.0680312499999998,2.2978125,2.52759375,2.7573749999999997,2.98715625,3.2169375,3.44671875,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Health & Beauty -> Canes, Walkers, Wheelchairs & Mobility",Y,,1.83825,1.83825,1.83825,1.83825,1.83825,1.83825,1.83825,1.83825,2.0680312499999998,2.2978125,2.52759375,2.7573749999999997,2.98715625,3.2169375,3.44671875,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,,,,,,,,,,,,,,,,,,,,,,,,,
"Health & Beauty -> Diet, Nutrition, Vitamins & Supplements",Y,"Receive, check in, inspect (brand new, used), store to a shelf/pallet, B2C/B2B fulfillment",1.83825,1.83825,1.83825,1.83825,1.83825,1.83825,1.83825,1.83825,2.0680312499999998,2.2978125,2.52759375,2.7573749999999997,2.98715625,3.2169375,3.44671875,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Health & Beauty -> First Aid & Home Treatment,Y,"Receive, check in, inspect (brand new, used), store to a shelf/pallet, B2C/B2B fulfillment",1.83825,1.83825,1.83825,1.83825,1.83825,1.83825,1.83825,1.83825,2.0680312499999998,2.2978125,2.52759375,2.7573749999999997,2.98715625,3.2169375,3.44671875,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Health & Beauty -> Fragrances,Y,"Receive, check in, inspect (brand new, used), store to a shelf/pallet, B2C/B2B fulfillment",1.83825,1.83825,1.83825,1.83825,1.83825,1.83825,1.83825,1.83825,2.0680312499999998,2.2978125,2.52759375,2.7573749999999997,2.98715625,3.2169375,3.44671875,3.6765,3.6765,3.6765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Health & Beauty -> Hair Care,Y,"Receive, check in, inspect (brand new, used), store to a shelf/pallet, B2C/B2B fulfillment",1.83825,1.83825,1.83825,1.83825,1.83825,1.83825,1.83825,1.83825,2.0680312499999998,2.2978125,2.52759375,2.7573749999999997,2.98715625,3.2169375,3.44671875,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Health & Beauty -> Home Health Care,Y,"Receive, check in, inspect (brand new, used), store to a shelf/pallet, B2C/B2B fulfillment",1.83825,1.83825,1.83825,1.83825,1.83825,1.83825,1.83825,1.83825,2.0680312499999998,2.2978125,2.52759375,2.7573749999999997,2.98715625,3.2169375,3.44671875,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Health & Beauty -> Makeup,Y,"Receive, check in, inspect (brand new, used), store to a shelf/pallet, B2C/B2B fulfillment",1.83825,1.83825,1.83825,1.83825,1.83825,1.83825,1.83825,1.83825,2.0680312499999998,2.2978125,2.52759375,2.7573749999999997,2.98715625,3.2169375,3.44671875,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Health & Beauty -> Massagers & Spa,Y,"Receive, check in, inspect (brand new, used), store to a shelf/pallet, B2C/B2B fulfillment",1.83825,1.83825,1.83825,1.83825,1.83825,1.83825,1.83825,1.83825,2.0680312499999998,2.2978125,2.52759375,2.7573749999999997,2.98715625,3.2169375,3.44671875,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Health & Beauty -> Medical Devices & Daily Living Aids,Y,"Receive, check in, inspect (brand new, used), store to a shelf/pallet, B2C/B2B fulfillment",1.83825,1.83825,1.83825,1.83825,1.83825,1.83825,1.83825,1.83825,2.0680312499999998,2.2978125,2.52759375,2.7573749999999997,2.98715625,3.2169375,3.44671875,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Health & Beauty -> Oral Care,Y,"Receive, check in, inspect (brand new, used), store to a shelf/pallet, B2C/B2B fulfillment",1.83825,1.83825,1.83825,1.83825,1.83825,1.83825,1.83825,1.83825,2.0680312499999998,2.2978125,2.52759375,2.7573749999999997,2.98715625,3.2169375,3.44671875,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Health & Beauty -> Sexual Wellness & Family Planning,Y,"Receive, check in, inspect (brand new, used), store to a shelf/pallet, B2C/B2B fulfillment",1.83825,1.83825,1.83825,1.83825,1.83825,1.83825,1.83825,1.83825,2.0680312499999998,2.2978125,2.52759375,2.7573749999999997,2.98715625,3.2169375,3.44671875,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Health & Beauty -> Shaving,Y,"Receive, check in, inspect (brand new, used), store to a shelf/pallet, B2C/B2B fulfillment",1.83825,1.83825,1.83825,1.83825,1.83825,1.83825,1.83825,1.83825,2.0680312499999998,2.2978125,2.52759375,2.7573749999999997,2.98715625,3.2169375,3.44671875,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Health & Beauty -> Vision & Optical,Y,"Receive, check in, inspect (brand new, used), store to a shelf/pallet, B2C/B2B fulfillment",1.83825,1.83825,1.83825,1.83825,1.83825,1.83825,1.83825,1.83825,2.0680312499999998,2.2978125,2.52759375,2.7573749999999997,2.98715625,3.2169375,3.44671875,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Home Appliance,,,,3.412875000000001,3.412875000000001,3.412875000000001,3.412875000000001,3.412875000000001,3.412875000000001,3.412875000000001,3.839484375000001,4.266093750000001,4.692703125000001,5.119312500000001,5.545921875000001,5.972531250000002,6.399140625000002,6.825750000000002,6.825750000000002,6.825750000000002,7.1931625000000015,7.560575000000001,7.9279875,8.565710625000001,9.203433750000002,9.841156875000001,10.47888,11.116603125000001,11.674610859375,12.23261859375,12.790626328125,13.3486340625,13.906641796875,14.46464953125,15.022657265625,15.580664999999998,16.138672734374996,16.696680468749996,16.805181972656246,16.913683476562497,17.022184980468747,17.130686484374998,17.239187988281248,17.3476894921875,17.45619099609375,17.5646925,17.67319400390625,17.7816955078125,17.89019701171875,17.998698515625,18.107200019531252,18.215701523437502,18.324203027343753,18.432704531250003,18.541206035156254,18.649707539062504,18.758209042968755,18.866710546875005,18.975212050781256,19.083713554687506,19.192215058593757,19.300716562500007,19.409218066406257,19.517719570312508,19.626221074218755,19.734722578125005,19.843224082031256,19.951725585937503,20.76548686523438,21.579248144531256,22.39300942382813,23.206770703125002,24.02053198242188
Home -> Appliances -> Accessories,Y,"Receive, check in, inspect (brand new, like new, used), store to a shelf/pallet, B2C/B2B fulfillment",,3.412875000000001,3.412875000000001,3.412875000000001,3.412875000000001,3.412875000000001,3.412875000000001,3.412875000000001,3.839484375000001,4.266093750000001,4.692703125000001,5.119312500000001,5.545921875000001,5.972531250000002,6.399140625000002,6.825750000000002,6.825750000000002,6.825750000000002,7.1931625000000015,7.560575000000001,7.9279875,8.565710625000001,9.203433750000002,9.841156875000001,10.47888,11.116603125000001,11.674610859375,12.23261859375,12.790626328125,13.3486340625,13.906641796875,14.46464953125,15.022657265625,15.580664999999998,16.138672734374996,16.696680468749996,16.805181972656246,16.913683476562497,17.022184980468747,17.130686484374998,17.239187988281248,17.3476894921875,17.45619099609375,17.5646925,17.67319400390625,17.7816955078125,17.89019701171875,17.998698515625,18.107200019531252,18.215701523437502,18.324203027343753,18.432704531250003,18.541206035156254,18.649707539062504,18.758209042968755,18.866710546875005,18.975212050781256,19.083713554687506,19.192215058593757,19.300716562500007,19.409218066406257,19.517719570312508,19.626221074218755,19.734722578125005,19.843224082031256,19.951725585937503,20.76548686523438,21.579248144531256,22.39300942382813,23.206770703125002,24.02053198242188
Home -> Appliances -> Major Appliances -> Dishwashers,Y,"Receive, check in, inspect (brand new, like new, used), store to a shelf/pallet, B2C/B2B fulfillment",,,,,,,,,,,,,,,,,,,,,,8.565710625000001,9.203433750000002,9.841156875000001,10.47888,11.116603125000001,11.674610859375,12.23261859375,12.790626328125,13.3486340625,13.906641796875,14.46464953125,15.022657265625,15.580664999999998,16.138672734374996,16.696680468749996,16.805181972656246,16.913683476562497,17.022184980468747,17.130686484374998,17.239187988281248,17.3476894921875,17.45619099609375,17.5646925,17.67319400390625,17.7816955078125,17.89019701171875,17.998698515625,18.107200019531252,18.215701523437502,18.324203027343753,18.432704531250003,18.541206035156254,18.649707539062504,18.758209042968755,18.866710546875005,18.975212050781256,19.083713554687506,19.192215058593757,19.300716562500007,19.409218066406257,19.517719570312508,19.626221074218755,19.734722578125005,19.843224082031256,19.951725585937503,20.76548686523438,21.579248144531256,22.39300942382813,23.206770703125002,24.02053198242188
Home -> Appliances -> Major Appliances -> Freezers,Y,"Receive, check in, inspect (brand new, like new, used), store to a shelf/pallet, B2C/B2B fulfillment",,,,,,,,,,,,,,,,,,,,,,8.565710625000001,9.203433750000002,9.841156875000001,10.47888,11.116603125000001,11.674610859375,12.23261859375,12.790626328125,13.3486340625,13.906641796875,14.46464953125,15.022657265625,15.580664999999998,16.138672734374996,16.696680468749996,16.805181972656246,16.913683476562497,17.022184980468747,17.130686484374998,17.239187988281248,17.3476894921875,17.45619099609375,17.5646925,17.67319400390625,17.7816955078125,17.89019701171875,17.998698515625,18.107200019531252,18.215701523437502,18.324203027343753,18.432704531250003,18.541206035156254,18.649707539062504,18.758209042968755,18.866710546875005,18.975212050781256,19.083713554687506,19.192215058593757,19.300716562500007,19.409218066406257,19.517719570312508,19.626221074218755,19.734722578125005,19.843224082031256,19.951725585937503,20.76548686523438,21.579248144531256,22.39300942382813,23.206770703125002,24.02053198242188
Home -> Appliances -> Major Appliances -> Ice Makers,Y,"Receive, check in, inspect (brand new, like new, used), store to a shelf/pallet, B2C/B2B fulfillment",,,,,,,,,,,,,,,,,,,,,,8.565710625000001,9.203433750000002,9.841156875000001,10.47888,11.116603125000001,11.674610859375,12.23261859375,12.790626328125,13.3486340625,13.906641796875,14.46464953125,15.022657265625,15.580664999999998,16.138672734374996,16.696680468749996,16.805181972656246,16.913683476562497,17.022184980468747,17.130686484374998,17.239187988281248,17.3476894921875,17.45619099609375,17.5646925,17.67319400390625,17.7816955078125,17.89019701171875,17.998698515625,18.107200019531252,18.215701523437502,18.324203027343753,18.432704531250003,18.541206035156254,18.649707539062504,18.758209042968755,18.866710546875005,18.975212050781256,19.083713554687506,19.192215058593757,19.300716562500007,19.409218066406257,19.517719570312508,19.626221074218755,19.734722578125005,19.843224082031256,19.951725585937503,20.76548686523438,21.579248144531256,22.39300942382813,23.206770703125002,24.02053198242188
Home -> Appliances -> Major Appliances -> Laundry,Y,"Receive, check in, inspect (brand new, like new, used), store to a shelf/pallet, B2C/B2B fulfillment",,,,,,,,,,,,,,,,,,,,,,8.565710625000001,9.203433750000002,9.841156875000001,10.47888,11.116603125000001,11.674610859375,12.23261859375,12.790626328125,13.3486340625,13.906641796875,14.46464953125,15.022657265625,15.580664999999998,16.138672734374996,16.696680468749996,16.805181972656246,16.913683476562497,17.022184980468747,17.130686484374998,17.239187988281248,17.3476894921875,17.45619099609375,17.5646925,17.67319400390625,17.7816955078125,17.89019701171875,17.998698515625,18.107200019531252,18.215701523437502,18.324203027343753,18.432704531250003,18.541206035156254,18.649707539062504,18.758209042968755,18.866710546875005,18.975212050781256,19.083713554687506,19.192215058593757,19.300716562500007,19.409218066406257,19.517719570312508,19.626221074218755,19.734722578125005,19.843224082031256,19.951725585937503,20.76548686523438,21.579248144531256,22.39300942382813,23.206770703125002,24.02053198242188
Home -> Appliances -> Major Appliances -> Ovens / Ranges,Y,"Receive, check in, inspect (brand new, like new, used), store to a shelf/pallet, B2C/B2B fulfillment",,,,,,,,,,,,,,,,,,,,,,8.565710625000001,9.203433750000002,9.841156875000001,10.47888,11.116603125000001,11.674610859375,12.23261859375,12.790626328125,13.3486340625,13.906641796875,14.46464953125,15.022657265625,15.580664999999998,16.138672734374996,16.696680468749996,16.805181972656246,16.913683476562497,17.022184980468747,17.130686484374998,17.239187988281248,17.3476894921875,17.45619099609375,17.5646925,17.67319400390625,17.7816955078125,17.89019701171875,17.998698515625,18.107200019531252,18.215701523437502,18.324203027343753,18.432704531250003,18.541206035156254,18.649707539062504,18.758209042968755,18.866710546875005,18.975212050781256,19.083713554687506,19.192215058593757,19.300716562500007,19.409218066406257,19.517719570312508,19.626221074218755,19.734722578125005,19.843224082031256,19.951725585937503,20.76548686523438,21.579248144531256,22.39300942382813,23.206770703125002,24.02053198242188
Home -> Appliances -> Major Appliances -> Refrigerators,Y,"Receive, check in, inspect (brand new, like new, used), store to a shelf/pallet, B2C/B2B fulfillment",,,,,,,,,,,,,,,,,,,,,,8.565710625000001,9.203433750000002,9.841156875000001,10.47888,11.116603125000001,11.674610859375,12.23261859375,12.790626328125,13.3486340625,13.906641796875,14.46464953125,15.022657265625,15.580664999999998,16.138672734374996,16.696680468749996,16.805181972656246,16.913683476562497,17.022184980468747,17.130686484374998,17.239187988281248,17.3476894921875,17.45619099609375,17.5646925,17.67319400390625,17.7816955078125,17.89019701171875,17.998698515625,18.107200019531252,18.215701523437502,18.324203027343753,18.432704531250003,18.541206035156254,18.649707539062504,18.758209042968755,18.866710546875005,18.975212050781256,19.083713554687506,19.192215058593757,19.300716562500007,19.409218066406257,19.517719570312508,19.626221074218755,19.734722578125005,19.843224082031256,19.951725585937503,20.76548686523438,21.579248144531256,22.39300942382813,23.206770703125002,24.02053198242188
Home -> Appliances -> Major Appliances -> Water Heaters -> Electric,Y,"Receive, check in, inspect (brand new, like new, used), store to a shelf/pallet, B2C/B2B fulfillment",,,,,,,,,,,,,,,,,,,,,,8.565710625000001,9.203433750000002,9.841156875000001,10.47888,11.116603125000001,11.674610859375,12.23261859375,12.790626328125,13.3486340625,13.906641796875,14.46464953125,15.022657265625,15.580664999999998,16.138672734374996,16.696680468749996,16.805181972656246,16.913683476562497,17.022184980468747,17.130686484374998,17.239187988281248,17.3476894921875,17.45619099609375,17.5646925,17.67319400390625,17.7816955078125,17.89019701171875,17.998698515625,18.107200019531252,18.215701523437502,18.324203027343753,18.432704531250003,18.541206035156254,18.649707539062504,18.758209042968755,18.866710546875005,18.975212050781256,19.083713554687506,19.192215058593757,19.300716562500007,19.409218066406257,19.517719570312508,19.626221074218755,19.734722578125005,19.843224082031256,19.951725585937503,20.76548686523438,21.579248144531256,22.39300942382813,23.206770703125002,24.02053198242188
Home -> Appliances -> Major Appliances -> Water Heaters -> Gas,Y,"Receive, check in, inspect (brand new, like new, used), store to a shelf/pallet, B2C/B2B fulfillment",,,,,,,,,,,,,,,,,,,,,,8.565710625000001,9.203433750000002,9.841156875000001,10.47888,11.116603125000001,11.674610859375,12.23261859375,12.790626328125,13.3486340625,13.906641796875,14.46464953125,15.022657265625,15.580664999999998,16.138672734374996,16.696680468749996,16.805181972656246,16.913683476562497,17.022184980468747,17.130686484374998,17.239187988281248,17.3476894921875,17.45619099609375,17.5646925,17.67319400390625,17.7816955078125,17.89019701171875,17.998698515625,18.107200019531252,18.215701523437502,18.324203027343753,18.432704531250003,18.541206035156254,18.649707539062504,18.758209042968755,18.866710546875005,18.975212050781256,19.083713554687506,19.192215058593757,19.300716562500007,19.409218066406257,19.517719570312508,19.626221074218755,19.734722578125005,19.843224082031256,19.951725585937503,20.76548686523438,21.579248144531256,22.39300942382813,23.206770703125002,24.02053198242188
Home -> Appliances -> Small Appliances -> Bar Refrigerators & Water Coolers,Y,"Receive, check in, inspect (brand new, like new, used), store to a shelf/pallet, B2C/B2B fulfillment",,,,,,,,,,,,,,,,,,,,,,8.565710625000001,9.203433750000002,9.841156875000001,10.47888,11.116603125000001,11.674610859375,12.23261859375,12.790626328125,13.3486340625,13.906641796875,14.46464953125,15.022657265625,15.580664999999998,16.138672734374996,16.696680468749996,16.805181972656246,16.913683476562497,17.022184980468747,17.130686484374998,17.239187988281248,17.3476894921875,17.45619099609375,17.5646925,17.67319400390625,17.7816955078125,17.89019701171875,17.998698515625,18.107200019531252,18.215701523437502,18.324203027343753,18.432704531250003,18.541206035156254,18.649707539062504,18.758209042968755,18.866710546875005,18.975212050781256,19.083713554687506,19.192215058593757,19.300716562500007,19.409218066406257,19.517719570312508,19.626221074218755,19.734722578125005,19.843224082031256,19.951725585937503,20.76548686523438,21.579248144531256,22.39300942382813,23.206770703125002,24.02053198242188
Home -> Appliances -> Small Appliances -> Can Openers,Y,"Receive, check in, inspect (brand new, like new, used), store to a shelf/pallet, B2C/B2B fulfillment",,,,,,,,,,,,,,,,,,,,,,8.565710625000001,9.203433750000002,9.841156875000001,10.47888,11.116603125000001,11.674610859375,12.23261859375,12.790626328125,13.3486340625,13.906641796875,14.46464953125,15.022657265625,15.580664999999998,16.138672734374996,16.696680468749996,16.805181972656246,16.913683476562497,17.022184980468747,17.130686484374998,17.239187988281248,17.3476894921875,17.45619099609375,17.5646925,17.67319400390625,17.7816955078125,17.89019701171875,17.998698515625,18.107200019531252,18.215701523437502,18.324203027343753,18.432704531250003,18.541206035156254,18.649707539062504,18.758209042968755,18.866710546875005,18.975212050781256,19.083713554687506,19.192215058593757,19.300716562500007,19.409218066406257,19.517719570312508,19.626221074218755,19.734722578125005,19.843224082031256,19.951725585937503,20.76548686523438,21.579248144531256,22.39300942382813,23.206770703125002,24.02053198242188
Home -> Appliances -> Small Appliances -> Coffee & Beverage Machines -> Drip Brewers / Perculators,Y,"Receive, check in, inspect (brand new, like new, used), store to a shelf/pallet, B2C/B2B fulfillment",,,,,,,,,,,,,,,,,,,,,,8.565710625000001,9.203433750000002,9.841156875000001,10.47888,11.116603125000001,11.674610859375,12.23261859375,12.790626328125,13.3486340625,13.906641796875,14.46464953125,15.022657265625,15.580664999999998,16.138672734374996,16.696680468749996,16.805181972656246,16.913683476562497,17.022184980468747,17.130686484374998,17.239187988281248,17.3476894921875,17.45619099609375,17.5646925,17.67319400390625,17.7816955078125,17.89019701171875,17.998698515625,18.107200019531252,18.215701523437502,18.324203027343753,18.432704531250003,18.541206035156254,18.649707539062504,18.758209042968755,18.866710546875005,18.975212050781256,19.083713554687506,19.192215058593757,19.300716562500007,19.409218066406257,19.517719570312508,19.626221074218755,19.734722578125005,19.843224082031256,19.951725585937503,20.76548686523438,21.579248144531256,22.39300942382813,23.206770703125002,24.02053198242188
Home -> Appliances -> Small Appliances -> Coffee & Beverage Machines -> Single Cup Brewers,Y,"Receive, check in, inspect (brand new, like new, used), store to a shelf/pallet, B2C/B2B fulfillment",,,,,,,,,,,,,,,,,,,,,,8.565710625000001,9.203433750000002,9.841156875000001,10.47888,11.116603125000001,11.674610859375,12.23261859375,12.790626328125,13.3486340625,13.906641796875,14.46464953125,15.022657265625,15.580664999999998,16.138672734374996,16.696680468749996,16.805181972656246,16.913683476562497,17.022184980468747,17.130686484374998,17.239187988281248,17.3476894921875,17.45619099609375,17.5646925,17.67319400390625,17.7816955078125,17.89019701171875,17.998698515625,18.107200019531252,18.215701523437502,18.324203027343753,18.432704531250003,18.541206035156254,18.649707539062504,18.758209042968755,18.866710546875005,18.975212050781256,19.083713554687506,19.192215058593757,19.300716562500007,19.409218066406257,19.517719570312508,19.626221074218755,19.734722578125005,19.843224082031256,19.951725585937503,20.76548686523438,21.579248144531256,22.39300942382813,23.206770703125002,24.02053198242188
Home -> Appliances -> Small Appliances -> Deep Fryers,Y,"Receive, check in, inspect (brand new, like new, used), store to a shelf/pallet, B2C/B2B fulfillment",,,,,,,,,,,,,,,,,,,,,,8.565710625000001,9.203433750000002,9.841156875000001,10.47888,11.116603125000001,11.674610859375,12.23261859375,12.790626328125,13.3486340625,13.906641796875,14.46464953125,15.022657265625,15.580664999999998,16.138672734374996,16.696680468749996,16.805181972656246,16.913683476562497,17.022184980468747,17.130686484374998,17.239187988281248,17.3476894921875,17.45619099609375,17.5646925,17.67319400390625,17.7816955078125,17.89019701171875,17.998698515625,18.107200019531252,18.215701523437502,18.324203027343753,18.432704531250003,18.541206035156254,18.649707539062504,18.758209042968755,18.866710546875005,18.975212050781256,19.083713554687506,19.192215058593757,19.300716562500007,19.409218066406257,19.517719570312508,19.626221074218755,19.734722578125005,19.843224082031256,19.951725585937503,20.76548686523438,21.579248144531256,22.39300942382813,23.206770703125002,24.02053198242188
"Home -> Appliances -> Small Appliances -> Food Processors, Blenders, Mixers & Ice Cream Makers",Y,"Receive, check in, inspect (brand new, like new, used), store to a shelf/pallet, B2C/B2B fulfillment",,,,,,,,,,,,,,,,,,,,,,8.565710625000001,9.203433750000002,9.841156875000001,10.47888,11.116603125000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Home -> Appliances -> Small Appliances -> Griddles & Skillets,Y,"Receive, check in, inspect (brand new, like new, used), store to a shelf/pallet, B2C/B2B fulfillment",,,,,,,,,,,,,,,,,,,,,,8.565710625000001,9.203433750000002,9.841156875000001,10.47888,11.116603125000001,11.674610859375,12.23261859375,12.790626328125,13.3486340625,13.906641796875,14.46464953125,15.022657265625,15.580664999999998,16.138672734374996,16.696680468749996,16.805181972656246,16.913683476562497,17.022184980468747,17.130686484374998,17.239187988281248,17.3476894921875,17.45619099609375,17.5646925,17.67319400390625,17.7816955078125,17.89019701171875,17.998698515625,18.107200019531252,18.215701523437502,18.324203027343753,18.432704531250003,18.541206035156254,18.649707539062504,18.758209042968755,18.866710546875005,18.975212050781256,19.083713554687506,19.192215058593757,19.300716562500007,19.409218066406257,19.517719570312508,19.626221074218755,19.734722578125005,19.843224082031256,19.951725585937503,20.76548686523438,21.579248144531256,22.39300942382813,23.206770703125002,24.02053198242188
